,avg_cv_balanced_accuracy,case,dim_red,avg_cv_geometric_mean,avg_cv_f1,avg_cv_fit_time,model_name,avg_cv_predict_time
200,0.35350042721557895,ternary_negneu,SRP,0.0,0.34993367476839426,0.15039238929748536,Dummy+Bagging,0.011363029479980469
201,0.3333333333333333,ternary_negneu,SRP,0.0,0.26040425576524184,0.0009932518005371094,Dummy+Dummy,0.00020031929016113282
202,0.36944337388012605,ternary_negneu,SRP,0.0,0.3934963814969378,0.6278080463409423,Dummy+ExtraTrees,0.06057825088500977
203,0.3856598911154482,ternary_negneu,SRP,0.0,0.4048328793428041,0.010365438461303712,Dummy+LDA,0.00020031929016113282
204,0.3882834827674999,ternary_negneu,SRP,0.0,0.40721955788996567,0.02285914421081543,Dummy+LogReg,0.00020031929016113282
205,0.3927000929015736,ternary_negneu,SRP,0.0,0.41299825841905696,1.491767692565918,Dummy+MLP,0.009575176239013671
206,0.37849882260190437,ternary_negneu,SRP,0.0,0.40800623196706604,0.0009932518005371094,Dummy+PassAgg,0.00020031929016113282
207,0.3869395484705652,ternary_negneu,SRP,0.0,0.4059296277730707,0.013482332229614258,Dummy+Ridge,0.00020031929016113282
208,0.3848741366518359,ternary_negneu,SRP,0.0,0.3968763217215805,0.016611146926879882,Dummy+SGD,0.00020031929016113282
209,0.4023560549031048,ternary_negneu,SRP,0.0,0.4273444332124871,1.4199662685394288,Dummy+SVC,0.01582446098327637
210,0.41637524934042924,ternary_negneu,SRP,0.39302926119127435,0.45006557360200616,0.9420485496520996,ExtraTrees+Bagging,0.0721238136291504
211,0.395454236715213,ternary_negneu,SRP,0.0,0.354240739659503,0.7926494121551514,ExtraTrees+Dummy,0.06096110343933105
212,0.43009403763202336,ternary_negneu,SRP,0.3890571464179743,0.4944656343146129,1.4194642066955567,ExtraTrees+ExtraTrees,0.12133903503417968
213,0.4596198855537061,ternary_negneu,SRP,0.4221712687472207,0.5157804299015887,0.802021598815918,ExtraTrees+LDA,0.06096110343933105
214,0.45958856001007253,ternary_negneu,SRP,0.4233543567304885,0.5157129559481751,0.8145153045654298,ExtraTrees+LogReg,0.06096110343933105
215,0.45954399518034383,ternary_negneu,SRP,0.4208861311422539,0.5185677160417947,2.2834238529205324,ExtraTrees+MLP,0.0703359603881836
216,0.45289546308774203,ternary_negneu,SRP,0.4151590576920462,0.51688787794951,0.7926494121551514,ExtraTrees+PassAgg,0.06096110343933105
217,0.4602568888275392,ternary_negneu,SRP,0.42320320031075626,0.516418139558873,0.8051384925842285,ExtraTrees+Ridge,0.06096110343933105
218,0.45518676470503594,ternary_negneu,SRP,0.42280617811946763,0.5045001208290453,0.8082673072814942,ExtraTrees+SGD,0.06096110343933105
219,0.4696849920446652,ternary_negneu,SRP,0.4264018501822998,0.5360603193578315,2.211622428894043,ExtraTrees+SVC,0.07658524513244629
220,0.501880793750065,ternary_negneu,SRP,0.48144749240050944,0.4731716703579149,0.1507943630218506,LDA+Bagging,0.011162710189819337
221,0.47822260994821447,ternary_negneu,SRP,0.0,0.38833273456572986,0.0013952255249023438,LDA+Dummy,0.0
222,0.5140346479492737,ternary_negneu,SRP,0.4698974223726527,0.5182077128775429,0.6282100200653076,LDA+ExtraTrees,0.06037793159484863
223,0.541367965496594,ternary_negneu,SRP,0.5123555979022738,0.5454328280915551,0.010767412185668946,LDA+LDA,0.0
224,0.5411777359777683,ternary_negneu,SRP,0.5142295756112113,0.544665991208648,0.023261117935180663,LDA+LogReg,0.0
225,0.5411377613989681,ternary_negneu,SRP,0.5111820260484119,0.5443938806177469,1.4921696662902832,LDA+MLP,0.009374856948852539
226,0.5338757710600909,ternary_negneu,SRP,0.5018998657915063,0.542160254508431,0.0013952255249023438,LDA+PassAgg,0.0
227,0.5426419047207816,ternary_negneu,SRP,0.5145115992605979,0.5465156964073921,0.013884305953979492,LDA+Ridge,0.0
228,0.5376524069797632,ternary_negneu,SRP,0.5154471998948501,0.5340012140112289,0.017013120651245116,LDA+SGD,0.0
229,0.5486217285402968,ternary_negneu,SRP,0.5129423843472671,0.5600625000291153,1.420368242263794,LDA+SVC,0.015624141693115235
230,0.5117064263248688,ternary_negneu,SRP,0.49678645304988667,0.4895830535841522,0.17564167976379394,LogReg+Bagging,0.0115567684173584
231,0.4845053746888179,ternary_negneu,SRP,0.0,0.3991339923922836,0.026242542266845702,LogReg+Dummy,0.0003940582275390625
232,0.5256018331678531,ternary_negneu,SRP,0.488833602819818,0.536750233151907,0.653057336807251,LogReg+ExtraTrees,0.06077198982238769
233,0.5528415268223014,ternary_negneu,SRP,0.5308141659828965,0.562315112478246,0.035614728927612305,LogReg+LDA,0.0003940582275390625
234,0.5535097436685242,ternary_negneu,SRP,0.5324067601398538,0.5633165656689313,0.04810843467712402,LogReg+LogReg,0.0003940582275390625
235,0.5537539708949928,ternary_negneu,SRP,0.5285519588887326,0.5640582009047646,1.5170169830322267,LogReg+MLP,0.009768915176391602
236,0.5454041940492038,ternary_negneu,SRP,0.5180559782206329,0.5610781129205422,0.026242542266845702,LogReg+PassAgg,0.0003940582275390625
237,0.5543131311026656,ternary_negneu,SRP,0.5330169938061449,0.5636830425024206,0.038731622695922854,LogReg+Ridge,0.0003940582275390625
238,0.5501483868175909,ternary_negneu,SRP,0.5336640142655671,0.5525370218193864,0.041860437393188475,LogReg+SGD,0.0003940582275390625
239,0.561783916911061,ternary_negneu,SRP,0.5316272775397326,0.5796564614071865,1.4452155590057374,LogReg+SVC,0.016018199920654296
240,0.4977976293818277,ternary_negneu,SRP,0.49138954456474665,0.5005989972184719,2.092570924758911,MLP+Bagging,0.012374210357666017
241,0.4728097522364811,ternary_negneu,SRP,0.0,0.40554649167030893,1.943171787261963,MLP+Dummy,0.0012115001678466796
242,0.5127487510195357,ternary_negneu,SRP,0.4880652721930188,0.5478279512746698,2.569986581802368,MLP+ExtraTrees,0.06158943176269531
243,0.542834682270055,ternary_negneu,SRP,0.5293611711594661,0.572349022627068,1.9525439739227295,MLP+LDA,0.0012115001678466796
244,0.5438618759965996,ternary_negneu,SRP,0.5312567449017511,0.5735611805234055,1.9650376796722413,MLP+LogReg,0.0012115001678466796
245,0.5468180783154343,ternary_negneu,SRP,0.5289480004574303,0.5792428755098115,3.433946228027344,MLP+MLP,0.010586357116699219
246,0.5331265072520563,ternary_negneu,SRP,0.5153337857959006,0.5729054053170518,1.943171787261963,MLP+PassAgg,0.0012115001678466796
247,0.5438871675423804,ternary_negneu,SRP,0.5309870436135523,0.5733515369893758,1.95566086769104,MLP+Ridge,0.0012115001678466796
248,0.5388253064496775,ternary_negneu,SRP,0.5300739153729266,0.5602618880693389,1.9587896823883058,MLP+SGD,0.0012115001678466796
249,0.5538687177527664,ternary_negneu,SRP,0.5322828076775076,0.5927978625914705,3.3621448040008546,MLP+SVC,0.016835641860961915
250,0.5026268052256387,ternary_negneu,SRP,0.4911813395829733,0.4851580698603558,0.1705502986907959,PassAgg+Bagging,0.011362981796264649
251,0.4722953795514656,ternary_negneu,SRP,0.0,0.39006133165776735,0.021151161193847655,PassAgg+Dummy,0.0002002716064453125
252,0.5144340568806922,ternary_negneu,SRP,0.4814014628066225,0.5299793699897777,0.6479659557342529,PassAgg+ExtraTrees,0.060578203201293944
253,0.5428288025742957,ternary_negneu,SRP,0.5252360733969544,0.556471758540486,0.030523347854614257,PassAgg+LDA,0.0002002716064453125
254,0.544301487903818,ternary_negneu,SRP,0.5273800761799717,0.5579836662729749,0.04301705360412597,PassAgg+LogReg,0.0002002716064453125
255,0.544173832640403,ternary_negneu,SRP,0.522907457404771,0.558187480609595,1.5119256019592286,PassAgg+MLP,0.009575128555297852
256,0.5351753661898656,ternary_negneu,SRP,0.5133218738545139,0.5555440222374688,0.021151161193847655,PassAgg+PassAgg,0.0002002716064453125
257,0.5442879842041864,ternary_negneu,SRP,0.527257874960541,0.5577947706246151,0.0336402416229248,PassAgg+Ridge,0.0002002716064453125
258,0.5398343228720631,ternary_negneu,SRP,0.5272551504506972,0.5463179215174827,0.036769056320190424,PassAgg+SGD,0.0002002716064453125
259,0.5520363374208596,ternary_negneu,SRP,0.5263035596050563,0.5733981491843517,1.4401241779327394,PassAgg+SVC,0.015824413299560545
260,0.5052085073494925,ternary_negneu,SRP,0.4842773124001424,0.4751865552675033,0.16273784637451172,Ridge+Bagging,0.011562633514404298
261,0.48048735327636827,ternary_negneu,SRP,0.0,0.38923888574684246,0.013338708877563476,Ridge+Dummy,0.00039992332458496096
262,0.5174548324322781,ternary_negneu,SRP,0.472737221678509,0.520457632860937,0.6401535034179687,Ridge+ExtraTrees,0.06077785491943359
263,0.5442585951638713,ternary_negneu,SRP,0.5147518155367294,0.5470243821673078,0.022710895538330077,Ridge+LDA,0.00039992332458496096
264,0.5437617363106995,ternary_negneu,SRP,0.5160991859983818,0.5461361722408177,0.035204601287841794,Ridge+LogReg,0.00039992332458496096
265,0.5440089262470685,ternary_negneu,SRP,0.5134806621918258,0.5458795719683871,1.5041131496429443,Ridge+MLP,0.0097747802734375
266,0.5362427233712728,ternary_negneu,SRP,0.5034187112888358,0.5428280231750907,0.013338708877563476,Ridge+PassAgg,0.00039992332458496096
267,0.5453077378817994,ternary_negneu,SRP,0.5166342803472996,0.5479738020676342,0.025827789306640626,Ridge+Ridge,0.00039992332458496096
268,0.540691656597939,ternary_negneu,SRP,0.5179346617721341,0.5357656240073456,0.028956604003906247,Ridge+SGD,0.00039992332458496096
269,0.5516398001780801,ternary_negneu,SRP,0.5154879719914909,0.5619828026305588,1.432311725616455,Ridge+SVC,0.016024065017700196
270,0.5011189413299224,ternary_negneu,SRP,0.49275879716584836,0.4920040037197439,0.16539745330810549,SGD+Bagging,0.011162710189819337
271,0.4763504534701255,ternary_negneu,SRP,0.0,0.3999087770776688,0.015998315811157227,SGD+Dummy,0.0
272,0.5149710178082362,ternary_negneu,SRP,0.48433637945122365,0.5390887228270526,0.6428131103515624,SGD+ExtraTrees,0.06037793159484863
273,0.5435659905504846,ternary_negneu,SRP,0.5280966931807475,0.564614434648481,0.02537050247192383,SGD+LDA,0.0
274,0.5438933874907191,ternary_negneu,SRP,0.5293431387420472,0.565281482851126,0.03786420822143555,SGD+LogReg,0.0
275,0.544593909088897,ternary_negneu,SRP,0.5265009171447403,0.5664764498151198,1.506772756576538,SGD+MLP,0.009374856948852539
276,0.5352349517660727,ternary_negneu,SRP,0.5145426111315583,0.562853936515863,0.015998315811157227,SGD+PassAgg,0.0
277,0.5451457201735868,ternary_negneu,SRP,0.5304662619462662,0.5661253224280047,0.028487396240234376,SGD+Ridge,0.0
278,0.5398781800588506,ternary_negneu,SRP,0.5300447898579558,0.5538551753566628,0.0316162109375,SGD+SGD,0.0
279,0.5522162524533504,ternary_negneu,SRP,0.5296131202567091,0.5818933111115594,1.4349713325500488,SGD+SVC,0.015624141693115235
280,0.4828476503026772,ternary_negneu,SRP,0.47295507203508524,0.4905729399871019,2.671496343612671,SVC+Bagging,0.03616724014282227
281,0.4596887220596946,ternary_negneu,SRP,0.0,0.39390971493980453,2.5220972061157227,SVC+Dummy,0.02500452995300293
282,0.49737188053731235,ternary_negneu,SRP,0.46813133567043164,0.5361966652378823,3.1489120006561278,SVC+ExtraTrees,0.08538246154785156
283,0.5282350447628709,ternary_negneu,SRP,0.5092869045142667,0.561196756762268,2.5314693927764895,SVC+LDA,0.02500452995300293
284,0.5291063435170809,ternary_negneu,SRP,0.5114645837195567,0.5625519488332423,2.543963098526001,SVC+LogReg,0.02500452995300293
285,0.5303103203980649,ternary_negneu,SRP,0.5082268113050097,0.5660592773855398,4.012871646881104,SVC+MLP,0.03437938690185547
286,0.5200307556377319,ternary_negneu,SRP,0.49824914589826486,0.561978475821334,2.5220972061157227,SVC+PassAgg,0.02500452995300293
287,0.5294077689178052,ternary_negneu,SRP,0.5109945612570286,0.5624691695403881,2.5345862865448,SVC+Ridge,0.02500452995300293
288,0.5246610492207605,ternary_negneu,SRP,0.5109332098993511,0.5505203032276939,2.5377151012420653,SVC+SGD,0.02500452995300293
289,0.5399306819696567,ternary_negneu,SRP,0.5136005909226705,0.5825218276441136,3.9410702228546146,SVC+SVC,0.040628671646118164
290,0.3748620472741306,ternary_negneu,iPCA,0.32379013683889496,0.413220002236082,0.371380090713501,Bagging+Bagging,0.01780095100402832
291,0.3555079234338371,ternary_negneu,iPCA,0.0,0.4233179841423514,0.22198095321655273,Bagging+Dummy,0.006638240814208984
292,0.3667856468630317,ternary_negneu,iPCA,0.26035630909000124,0.43977457715075785,0.848795747756958,Bagging+ExtraTrees,0.06701617240905762
293,0.42708400278429764,ternary_negneu,iPCA,0.3553057835011616,0.49668266565237096,0.23135313987731934,Bagging+LDA,0.006638240814208984
294,0.4210654728948593,ternary_negneu,iPCA,0.35171143394834103,0.48327055009979364,0.24384684562683104,Bagging+LogReg,0.006638240814208984
295,0.42723209145164576,ternary_negneu,iPCA,0.35544584391004663,0.4970222946799819,1.7127553939819335,Bagging+MLP,0.016013097763061524
296,0.40125887069016813,ternary_negneu,iPCA,0.3393822482484377,0.4661068868877617,0.22198095321655273,Bagging+PassAgg,0.006638240814208984
297,0.42688013595192215,ternary_negneu,iPCA,0.3560741576455254,0.4932258497580507,0.23447003364562988,Bagging+Ridge,0.006638240814208984
298,0.4134628719423249,ternary_negneu,iPCA,0.3482704539179068,0.47773152165342897,0.2375988483428955,Bagging+SGD,0.006638240814208984
299,0.40942919323702354,ternary_negneu,iPCA,0.31398650566882286,0.4939864345845626,1.6409539699554443,Bagging+SVC,0.022262382507324218
300,0.35445872955984625,ternary_negneu,iPCA,0.0,0.39071950045857057,0.15039238929748536,Dummy+Bagging,0.011363029479980469
301,0.3333333333333333,ternary_negneu,iPCA,0.0,0.3966725292346672,0.0009932518005371094,Dummy+Dummy,0.00020031929016113282
302,0.3459022509788222,ternary_negneu,iPCA,0.0,0.41643647341118895,0.6278080463409423,Dummy+ExtraTrees,0.06057825088500977
303,0.4115443173569563,ternary_negneu,iPCA,0.0,0.4764270442505191,0.010365438461303712,Dummy+LDA,0.00020031929016113282
304,0.4053994674210969,ternary_negneu,iPCA,0.0,0.4630844022345473,0.02285914421081543,Dummy+LogReg,0.00020031929016113282
305,0.4114181224607762,ternary_negneu,iPCA,0.0,0.47685789077342244,1.491767692565918,Dummy+MLP,0.009575176239013671
306,0.3833778631326166,ternary_negneu,iPCA,0.0,0.4445297620461071,0.0009932518005371094,Dummy+PassAgg,0.00020031929016113282
307,0.4109444984129098,ternary_negneu,iPCA,0.0,0.47255019823546707,0.013482332229614258,Dummy+Ridge,0.00020031929016113282
308,0.39716305604912394,ternary_negneu,iPCA,0.0,0.45735364446531424,0.016611146926879882,Dummy+SGD,0.00020031929016113282
309,0.3933891747843609,ternary_negneu,iPCA,0.0,0.4740604617471299,1.4199662685394288,Dummy+SVC,0.01582446098327637
310,0.3569863011097979,ternary_negneu,iPCA,0.17203554934212303,0.3941953143900293,0.9420485496520996,ExtraTrees+Bagging,0.0721238136291504
311,0.3361756644927837,ternary_negneu,iPCA,0.0,0.40190271467544064,0.7926494121551514,ExtraTrees+Dummy,0.06096110343933105
312,0.3486390648600931,ternary_negneu,iPCA,0.14180786639713894,0.4210934356813148,1.4194642066955567,ExtraTrees+ExtraTrees,0.12133903503417968
313,0.4141753069105006,ternary_negneu,iPCA,0.19131896422819755,0.48082154036838265,0.802021598815918,ExtraTrees+LDA,0.06096110343933105
314,0.4082864920238241,ternary_negneu,iPCA,0.18888199449443868,0.4674343541916207,0.8145153045654298,ExtraTrees+LogReg,0.06096110343933105
315,0.41409398094960803,ternary_negneu,iPCA,0.19120785145457447,0.48113176227663973,2.2834238529205324,ExtraTrees+MLP,0.0703359603881836
316,0.3866497262653893,ternary_negneu,iPCA,0.1823169511730407,0.4493558843016648,0.7926494121551514,ExtraTrees+PassAgg,0.06096110343933105
317,0.4137747388935436,ternary_negneu,iPCA,0.19151060576125212,0.4770835530586524,0.8051384925842285,ExtraTrees+Ridge,0.06096110343933105
318,0.40033766898278433,ternary_negneu,iPCA,0.1871793221145414,0.46210978429976707,0.8082673072814942,ExtraTrees+SGD,0.06096110343933105
319,0.39567737969459893,ternary_negneu,iPCA,0.1730365311217255,0.47842307862833244,2.211622428894043,ExtraTrees+SVC,0.07658524513244629
320,0.4967435857241827,ternary_negneu,iPCA,0.4880372967628288,0.4789881540127431,0.1507943630218506,LDA+Bagging,0.011162710189819337
321,0.47379780142899736,ternary_negneu,iPCA,0.0,0.49165496081435467,0.0013952255249023438,LDA+Dummy,0.0
322,0.4808687033616369,ternary_negneu,iPCA,0.3780581673373366,0.4996497724002939,0.6282100200653076,LDA+ExtraTrees,0.06037793159484863
323,0.5439896017727804,ternary_negneu,iPCA,0.525464664381714,0.567776393767028,0.010767412185668946,LDA+LDA,0.0
324,0.5388154428465886,ternary_negneu,iPCA,0.5237555558950762,0.5537650388517918,0.023261117935180663,LDA+LogReg,0.0
325,0.5440767866710294,ternary_negneu,iPCA,0.5265791017260135,0.5675019216418151,1.4921696662902832,LDA+MLP,0.009374856948852539
326,0.5207683579262209,ternary_negneu,iPCA,0.505192962112238,0.5370062261372486,0.0013952255249023438,LDA+PassAgg,0.0
327,0.5443366718406625,ternary_negneu,iPCA,0.5285562834702475,0.5649512968536983,0.013884305953979492,LDA+Ridge,0.0
328,0.5311957165639205,ternary_negneu,iPCA,0.518175122037398,0.5480149137821504,0.017013120651245116,LDA+SGD,0.0
329,0.5219697255478049,ternary_negneu,iPCA,0.4466792663708401,0.5554834467234524,1.420368242263794,LDA+SVC,0.015624141693115235
330,0.47012044014002463,ternary_negneu,iPCA,0.4673565952976557,0.47344516814168197,0.17564167976379394,LogReg+Bagging,0.0115567684173584
331,0.4506174609669257,ternary_negneu,iPCA,0.0,0.48660205865393946,0.026242542266845702,LogReg+Dummy,0.0003940582275390625
332,0.4582246439531456,ternary_negneu,iPCA,0.3670265468229284,0.4970302962466776,0.653057336807251,LogReg+ExtraTrees,0.06077198982238769
333,0.5168980902755504,ternary_negneu,iPCA,0.5052862350817573,0.5591678367839692,0.035614728927612305,LogReg+LDA,0.0003940582275390625
334,0.5122329971620522,ternary_negneu,iPCA,0.502764072307414,0.5463356717505474,0.04810843467712402,LogReg+LogReg,0.0003940582275390625
335,0.5174435679041554,ternary_negneu,iPCA,0.5060715942843481,0.5599780736599318,1.5170169830322267,LogReg+MLP,0.009768915176391602
336,0.49363706160041704,ternary_negneu,iPCA,0.4846230694485235,0.5293805793117994,0.026242542266845702,LogReg+PassAgg,0.0003940582275390625
337,0.5169117021801997,ternary_negneu,iPCA,0.5076533570177848,0.5557994762718498,0.038731622695922854,LogReg+Ridge,0.0003940582275390625
338,0.5037925393272712,ternary_negneu,iPCA,0.49641290908845326,0.5391601874039335,0.041860437393188475,LogReg+SGD,0.0003940582275390625
339,0.49859284376886254,ternary_negneu,iPCA,0.4378132660244732,0.5521627816583797,1.4452155590057374,LogReg+SVC,0.016018199920654296
340,0.4671811016098702,ternary_negneu,iPCA,0.45833475300662097,0.47777538519937435,2.092570924758911,MLP+Bagging,0.012374210357666017
341,0.4450888451672335,ternary_negneu,iPCA,0.0,0.4879548695003607,1.943171787261963,MLP+Dummy,0.0012115001678466796
342,0.45419708601173425,ternary_negneu,iPCA,0.36158408873386144,0.5003950869721744,2.569986581802368,MLP+ExtraTrees,0.06158943176269531
343,0.5199713269943587,ternary_negneu,iPCA,0.4977524276070908,0.5659642451182447,1.9525439739227295,MLP+LDA,0.0012115001678466796
344,0.514411824678198,ternary_negneu,iPCA,0.49494086229764056,0.5525590059355705,1.9650376796722413,MLP+LogReg,0.0012115001678466796
345,0.5208016790324879,ternary_negneu,iPCA,0.4991187621978158,0.5669407035821976,3.433946228027344,MLP+MLP,0.010586357116699219
346,0.4948779669362258,ternary_negneu,iPCA,0.4779786444274026,0.5352786917273835,1.943171787261963,MLP+PassAgg,0.0012115001678466796
347,0.5197761608516808,ternary_negneu,iPCA,0.4996459308693816,0.562278017985142,1.95566086769104,MLP+Ridge,0.0012115001678466796
348,0.5066446792873618,ternary_negneu,iPCA,0.49024414271602934,0.5464082177695325,1.9587896823883058,MLP+SGD,0.0012115001678466796
349,0.49964908311738176,ternary_negneu,iPCA,0.43277198533663713,0.558535281187944,3.3621448040008546,MLP+SVC,0.016835641860961915
350,0.48037155413178556,ternary_negneu,iPCA,0.47591153675274656,0.4758219393935013,0.1705502986907959,PassAgg+Bagging,0.011362981796264649
351,0.4614365615678492,ternary_negneu,iPCA,0.0,0.4900595507902059,0.021151161193847655,PassAgg+Dummy,0.0002002716064453125
352,0.46810530245341475,ternary_negneu,iPCA,0.37132773486622683,0.49857353379766345,0.6479659557342529,PassAgg+ExtraTrees,0.060578203201293944
353,0.5268839958187282,ternary_negneu,iPCA,0.5121691193862525,0.5607458647708427,0.030523347854614257,PassAgg+LDA,0.0002002716064453125
354,0.5216836893989942,ternary_negneu,iPCA,0.5095629927578413,0.547848248896891,0.04301705360412597,PassAgg+LogReg,0.0002002716064453125
355,0.5278685247562771,ternary_negneu,iPCA,0.5134569391650514,0.5623363514167761,1.5119256019592286,PassAgg+MLP,0.009575128555297852
356,0.5037253061242074,ternary_negneu,iPCA,0.49181667405900936,0.5313451912952956,0.021151161193847655,PassAgg+PassAgg,0.0002002716064453125
357,0.5265500665675041,ternary_negneu,iPCA,0.5142923816236855,0.5571003825495031,0.0336402416229248,PassAgg+Ridge,0.0002002716064453125
358,0.5145155851718582,ternary_negneu,iPCA,0.5049160016769807,0.5412553848970795,0.036769056320190424,PassAgg+SGD,0.0002002716064453125
359,0.5080418874372372,ternary_negneu,iPCA,0.4414069966505044,0.5525714711251619,1.4401241779327394,PassAgg+SVC,0.015824413299560545
360,0.4967562471732167,ternary_negneu,iPCA,0.4878881087841277,0.4787746314879803,0.16273784637451172,Ridge+Bagging,0.011562633514404298
361,0.47414182091790175,ternary_negneu,iPCA,0.0,0.49156945094908283,0.013338708877563476,Ridge+Dummy,0.00039992332458496096
362,0.4807537079486616,ternary_negneu,iPCA,0.3773272745067985,0.4990832940510206,0.6401535034179687,Ridge+ExtraTrees,0.06077785491943359
363,0.5438856128552432,ternary_negneu,iPCA,0.5251711995775608,0.5673827810840884,0.022710895538330077,Ridge+LDA,0.00039992332458496096
364,0.5388427257163472,ternary_negneu,iPCA,0.5237029908320862,0.5535314477293528,0.035204601287841794,Ridge+LogReg,0.00039992332458496096
365,0.5440337919590424,ternary_negneu,iPCA,0.5264110345913597,0.5671745860379342,1.5041131496429443,Ridge+MLP,0.0097747802734375
366,0.5209821760047681,ternary_negneu,iPCA,0.505226990106927,0.5368430176786443,0.013338708877563476,Ridge+PassAgg,0.00039992332458496096
367,0.5442709092228195,ternary_negneu,iPCA,0.5283114629996574,0.5646029067359594,0.025827789306640626,Ridge+Ridge,0.00039992332458496096
368,0.5314750473227783,ternary_negneu,iPCA,0.5183709464794557,0.5479135608334162,0.028956604003906247,Ridge+SGD,0.00039992332458496096
369,0.5219039255149209,ternary_negneu,iPCA,0.446283042745543,0.5551030808804581,1.432311725616455,Ridge+SVC,0.016024065017700196
370,0.4709004550792937,ternary_negneu,iPCA,0.4667237311318294,0.4745888698694111,0.16539745330810549,SGD+Bagging,0.011162710189819337
371,0.4527610426544201,ternary_negneu,iPCA,0.0,0.4888378025065399,0.015998315811157227,SGD+Dummy,0.0
372,0.46093064083821805,ternary_negneu,iPCA,0.36881060884274797,0.5000456451746043,0.6428131103515624,SGD+ExtraTrees,0.06037793159484863
373,0.519460234447587,ternary_negneu,iPCA,0.503966435391912,0.5606775301240395,0.02537050247192383,SGD+LDA,0.0
374,0.5150541816663343,ternary_negneu,iPCA,0.5020392706714774,0.5479812127805878,0.03786420822143555,SGD+LogReg,0.0
375,0.5198022531519549,ternary_negneu,iPCA,0.5047545138048859,0.5613968771558288,1.506772756576538,SGD+MLP,0.009374856948852539
376,0.4959905977319289,ternary_negneu,iPCA,0.48429227044348366,0.5306774619053132,0.015998315811157227,SGD+PassAgg,0.0
377,0.5193983993793894,ternary_negneu,iPCA,0.506272114166501,0.5571317259701305,0.028487396240234376,SGD+Ridge,0.0
378,0.5060540388130288,ternary_negneu,iPCA,0.4957234977847821,0.5406218433315149,0.0316162109375,SGD+SGD,0.0
379,0.5003517090160415,ternary_negneu,iPCA,0.4353925274781985,0.5532166535001043,1.4349713325500488,SGD+SVC,0.015624141693115235
380,0.4045636696031889,ternary_negneu,iPCA,0.34947635193534277,0.44119229995711606,2.671496343612671,SVC+Bagging,0.03616724014282227
381,0.38483317226082814,ternary_negneu,iPCA,0.0,0.45046301488575013,2.5220972061157227,SVC+Dummy,0.02500452995300293
382,0.39492786905414107,ternary_negneu,iPCA,0.28256669443399707,0.4660954123547537,3.1489120006561278,SVC+ExtraTrees,0.08538246154785156
383,0.460093122280634,ternary_negneu,iPCA,0.38321604536474546,0.5275283069812635,2.5314693927764895,SVC+LDA,0.02500452995300293
384,0.4539480402298698,ternary_negneu,iPCA,0.379385301436035,0.5138906667380408,2.543963098526001,SVC+LogReg,0.02500452995300293
385,0.4599790281923891,ternary_negneu,iPCA,0.3831728505486011,0.5276306902064618,4.012871646881104,SVC+MLP,0.03437938690185547
386,0.43232077375090344,ternary_negneu,iPCA,0.3659193836879366,0.4953696889266874,2.5220972061157227,SVC+PassAgg,0.02500452995300293
387,0.4595862641737748,ternary_negneu,iPCA,0.38392284184961,0.5235834030055634,2.5345862865448,SVC+Ridge,0.02500452995300293
388,0.44603063534154497,ternary_negneu,iPCA,0.37589673671751633,0.5082251006927356,2.5377151012420653,SVC+SGD,0.02500452995300293
389,0.4419516886356362,ternary_negneu,iPCA,0.3414659672712754,0.5241203543351325,3.9410702228546146,SVC+SVC,0.040628671646118164
